,lat,lon,mean
871,4699970,383010,0.2825636106501426
872,4699970,383020,0.30695113388173817
873,4699970,383030,0.3126862027176
874,4699970,383040,0.30534966192321167
875,4699970,383050,0.3168701415757678
876,4699970,383060,0.32850033312252874
877,4699970,383070,0.33603330417996335
878,4699970,383080,0.3576496649345234
879,4699970,383090,0.37437777642196324
880,4699970,383100,0.36247959384289546
881,4699970,383110,0.3398369475521545
882,4699970,383120,0.3199070748257562
883,4699970,383130,0.3329340895797674
884,4699970,383140,0.3450331871588382
885,4699970,383150,0.34285557001161365
886,4699970,383160,0.3421377195724726
887,4699970,383170,0.34568000451767794
888,4699970,383180,0.34323969682501315
889,4699970,383190,0.33736275950812705
890,4699970,383200,0.3447907315822756
